user_id,item_id,rating
ecaeb17c,f355dbeb-0,4
17579278,cfaae2b3-e,3
61dabebb,f9d9bdde-6,3
46788479,f1898a02-a,4
69ced3cb,943bb270-4,3
966cb7b1,68186695-8,4
a002abc7,2ef7f9b2-0,3
3467a8f9,3b735a05-d,5
77dc4e1e,13dfffe6-c,5
9ec98fc0,edae5249-0,1
c66571e9,e9696ff1-7,3
1cb03de1,776fa794-3,2
f17e39c3,a552d4bc-8,1
4c2e1ade,ba62c94d-d,4
5790d253,383c3aab-0,1
8f9251fe,0fab0af4-7,4
0e594526,e5f942f3-8,1
41b3b567,07df35b4-9,4
ddd43296,fe974b83-c,2
9c1af3a0,35ed32b8-0,1
af02dfd4,f7e31ff0-3,5
e7c1bef5,f934d520-d,2
3885e4b0,01d22c80-5,4
92b25a6f,53c83493-b,2
826d3bd2,b18c0e0f-7,3
4408ba1e,0c1b665c-f,2
0d83d591,e9d5ad81-4,4
4e493c65,ee2f115e-2,5
52345814,5a620590-5,2
de7e833d,ecde892a-6,5
2ffde046,f72e811d-c,3
10ff6293,28f61b71-1,4
6281837d,5cff4a42-6,4
4f804eec,2531d8cb-d,5
a4918e3a,3a6f68d0-c,2
c29dbb36,dec78273-c,5
85817290,cc2a189c-2,1
794b1ea3,1f5ed0c6-f,2
189129b3,b2469e12-a,1
e6a4031d,130534bb-e,5
575a90ff,2e43f4f8-8,4
79a5ec12,7b06e4f3-1,4
494e205f,244356f2-8,3
ffcf6748,16470a66-0,2
824cc911,540132b9-4,3
bb2530af,595ac82f-6,5
60473d61,63508b8e-4,2
f9c6383e,25257708-b,5
3dba894a,1482500a-e,4
e1b8ee3b,39f3ffa9-f,4
7970e3a5,bd577fc8-d,3
b298d2f9,acd7f9c1-7,4
6142fb57,3abe5b39-e,3
ccdc4be0,a4248d87-7,4
82732895,ba13da59-b,5
bd3518f0,73bd1e59-9,1
0e7ece51,63f3bf90-9,4
c44b9ac7,72646c94-a,5
9047f8f2,819f0936-f,2
f26ee426,5cc16227-8,5
4ec1bc01,93d9b420-b,2
e5df4881,84262d16-1,1
8e934ff3,7f56151a-9,4
6b9506f3,1a6e3dfa-a,4
040f37d3,b6968744-f,1
d13e8e69,be9d0033-a,2
9751079d,57a18d6a-0,2
0b8bde5a,562a51c3-c,5
1885865d,36e91c9a-3,3
29ca507d,c30ec252-d,5
f95064b0,49f5da4e-a,4
b1b67655,693073b2-c,4
f8e9efff,b79c15f2-b,5
b306a090,dce0fa17-a,4
3f30ad0d,c883cfbc-e,3
03b2bf85,8f95a763-9,1
f25423e1,c70d41ca-b,4
7b48c570,de176f57-6,5
bde07b7e,717ed3a6-d,1
188c6595,07874128-1,1
9b6d0db5,2d8a8589-1,2
94001b21,0e7a2269-1,2
5ecc6de9,d593dcbf-e,3
2c42e5cd,f303f0e3-1,3
d2b333f0,1dfa2788-6,4
0eeae089,03a1c4ff-3,2
7159f3c4,bcf95241-9,3
a1ac7f49,aa363a36-7,3
092a5a44,80478563-7,3
80238ffc,e286045f-0,5
90733f8f,4fd01d30-d,5
b5538ebf,896761ed-f,1
01966801,bb0bd498-7,3
5081323a,f1bc8bc3-c,4
5098abbf,cb47f33f-8,5
64775252,0d67cfca-0,5
683c3f3b,864a88f7-5,4
7cd4d2c6,d1eb1bae-e,2
e1fa3fe4,7d98618f-2,1
c8be2ec5,576c73b7-4,4
8b3bf27b,a2e789d0-4,3
893a6c4a,ea6832c8-6,5
9f0cd093,21560ace-1,4
47fc4fce,8a46b2a2-c,5
f5109550,e3b04091-f,3
e4985f97,66150296-4,3
57c89f75,65f9519c-3,5
29b418a7,741436e6-7,5
0511d865,869241b6-0,1
493c00b1,3b9bc0ec-8,5
40f21ce7,c5d5857f-a,4
d3df5089,c1fcc06b-8,2
7e60caed,87ff490c-e,4
bf9dc5bd,5d86cb7e-c,5
7b86c8f9,e9c2c89a-2,3
31ee86d0,dea0d8ef-d,3
276261b1,1e824663-0,1
ce14a2e7,f6f2dc31-9,2
b512b747,7aafb2cb-3,5
3ab536f9,5f579136-a,5
d8661551,182d97bc-c,2
be52378d,456a22e6-5,2
df3c4407,3cba2745-2,4
1e0f3878,793513ba-9,4
2f779c7b,1a0925e6-3,3
521da082,868d34fe-c,2
f88ba5dc,2efe483e-1,5
0750df4a,42f0e639-2,3
fdb03abd,408cde63-b,4
824c4471,f88ccf3d-d,3
91619757,965b9199-b,5
e6090c66,92e681b3-c,4
deaef9d5,db892307-f,1
83e71ba6,58e7f616-5,5
9210ee78,0b1da022-c,1
a9d0d978,3254a62d-e,2
076f21ca,7310a662-e,1
7e34298b,bc200efb-e,3
adb5583f,b4cfc871-d,4
17136587,5966ef80-9,5
176bbab8,5fc89cd5-4,3
8297a01f,3d2f62bd-b,3
b803aace,476bde88-a,1
1b10748b,916e62e8-4,1
7f8dc9a4,ae245da1-5,1
4ec47a3b,2117c581-f,1
3c7b4f3a,71ec0c67-4,1
c1f52ae7,c4f0d6b6-8,1
b8adfe0b,9faa3baf-9,1
15e54ccd,26dc7c92-a,2
7b78efe2,ae6b2acd-b,4
668862c5,51ae97b7-4,4
413a34dc,d08d3d0c-f,4
78aff56b,cd3d6d2e-4,3
bbb101a4,dd0f4845-3,4
6a3d6535,9896c7f5-d,5
11105ad4,c4ff4b90-7,4
c3d823f3,8e4e44c7-4,2
04638a95,84be9d60-f,2
2f09e4cc,8a364fb0-9,2
f062dd23,b1350489-6,4
e8b9a378,3b93ac9a-a,1
45fc0bf7,b401dc71-f,1
444ac86f,2838e610-5,5
6e9930aa,4d52f6d5-e,4
3ddc5a35,44b6fadd-b,5
92468cf9,0d489bb6-4,5
d1d182ee,e8dd4357-9,1
29d6e060,dfbc899b-5,1
87c73bfd,1967d8b1-1,2
5e4766ea,b6fdbf1b-e,2
080f21f4,a8f5b055-f,1
cb34921b,9107f836-5,1
1584b5d6,2cb12fa9-c,1
22898985,8a9bc667-9,4
bc2ca5e1,d8db72ab-c,4
ed711917,fd6e84a7-8,5
e4fddc69,03f0b59e-9,4
3699f97e,22b092c6-3,5
3e5e2082,5d23414d-8,1
a9e2c4f5,f2a33f8e-a,2
30bffc4c,cde041c3-2,2
6574073f,0708c5d4-9,1
f676f386,a1384978-7,4
2a770607,ef8797ac-e,2
134aa3c5,631f0593-2,3
50d575f9,d34a223b-d,1
d1616d3c,a302d39c-0,2
6f4d3f42,d9bd76af-a,4
dcde3dc0,d1e1c77b-2,5
87c0607b,e58d1c94-c,5
e04ffe82,5156c3fe-8,1
81b461c6,c4ade7bf-2,1
e4259534,7c202cc0-d,5
ef496fef,944a7fdb-1,4
fe89cb74,4f3b47d6-3,1
72996eda,26f8ec46-a,3
2d07ff15,1ec3ccd5-c,5
449367d1,8389d3d3-e,4
c34329e8,9b35f85f-6,5
7002fcea,1dc049c6-4,1
3949fcb4,6e95f22a-3,1
d76e19c6,b28687a6-1,5
7aac4193,e7497b51-f,5
c79b50d1,de8507e5-f,3
9e8a1ef9,491c3a0b-4,4
4715f106,b9d88d0b-9,5
32a490f4,40b12e81-a,2
b247da3d,0cae8a46-9,4
438674fe,f3b35580-6,1
384b7acb,070064b0-9,1
77e477c0,83c49cc6-0,2
f1ae0592,71620d1d-6,5
21bf6170,3e051cec-b,5
45a1a4c3,a2ba75ee-2,4
b4d63e07,281cdac1-c,3
dd8e5c2a,ecadc556-c,3
80c9de66,291f5620-7,1
74903035,e385f060-8,1
047526b7,f6927a38-3,4
b611a9a9,2fe3a9c8-9,2
8d680e8e,7172d13e-a,3
5473dd0f,9c368955-b,1
2c522119,034a06a9-0,5
905dca0a,b874e454-b,2
b005ff45,c6c96044-f,1
c93c18ba,02ffd99a-8,4
71323adf,e3cd92bf-2,5
4199c751,d70c88d3-b,1
4e3ab5bd,b3b13670-2,2
53cc320d,65eef64c-a,5
2c837e21,dc38ea60-a,2
5b28ef12,eb5d566f-d,1
d04a109b,a5917af7-9,4
6579b70c,4b2386b5-4,1
cf41f109,3836d72c-2,1
e9390573,4e29f18f-e,5
0a3b0205,578ea21f-a,1
d6ee8e2b,bdd98eb8-b,2
5a055948,0577be70-a,3
8e2aee0a,4a7a7141-e,1
fe8b4c60,b923e620-8,3
190628ce,b8e04d3f-a,4
89cb8bb3,e11763da-d,2
c18f7689,f7f82ed1-6,4
5f6aef16,4e87d04b-b,3
f43f409f,17552dd5-c,1
437194ae,3ebc5b49-9,1
084b0e23,2ada5e55-e,1
23b9515e,d9968549-7,1
7b568388,ab2d6785-a,3
4f12428e,26c5d2ac-8,1
4d48ec1e,e01767b6-4,2
511a8887,9bea96c0-1,5
9a0fd409,1cbdb12d-1,4
be546b16,02e20c5f-d,1
638fb96b,76f01383-b,3
9a28b00f,b8a69db7-f,3
47f9d151,9f830a6f-0,1
c6e6b5cd,dba7748e-e,2
8350077d,5b190265-c,5
ef040b5e,341ff061-4,4
d13afa90,ce680de9-9,4
f2a41f18,aacc0242-4,3
c7022532,cc07fdea-5,4
885b4e30,c355955a-7,1
22814487,dcf51353-b,4
cd59e65c,e3574b61-1,1
fbba70e8,e716e837-9,2
859f5163,ecbfbc26-8,3
32b7d579,867a9827-9,2
f54c8b25,1213d45d-3,5
4ad92ea0,771902a5-0,3
ce70660d,b940457b-9,2
2b87059b,75488462-6,4
eb44303b,27ab5568-b,4
702daf11,42e7f495-0,3
c9247b05,9c18936b-6,5
c2897794,d14c5600-a,5
3abcdf53,487e8ab5-6,4
417cac60,71cdea9f-6,1
a33d7b0d,48cdb5fa-a,3
c4c69b17,6c2539a3-1,4
8a289896,c1f10b74-0,4
08a65189,d646b6b4-e,4
14aa33f8,70ef0ef5-1,2
e5964ecd,7c549c30-a,4
7c9639e5,a2a1bf06-6,3
79b3668d,27b08b7e-0,3
602ca4e7,5e3a3479-c,5
e0253d12,c84645bd-f,1
7d177a8a,20d69811-6,5
8ed54a67,5919dbdc-5,1
d97962d1,65c809c9-2,3
87d45064,a586b34e-9,2
185a8f78,77b29710-2,2
af0b876c,186eb4e6-a,4
cfbb2cc2,22753e41-f,1
a71b8ee0,d4d94ba1-7,2
a718e1c4,b69f2c67-5,5
2b8be919,f08c4492-a,1
8e7b2d75,b4cdab2b-0,5
1d10d5a7,a0522f4e-1,2
27e8fb1c,0ab6838c-8,5
4ce70e71,bac20164-7,2
fb866ac4,77c8ac60-9,1
890e2821,64a0dfd5-3,1
1c33e307,741c8904-0,5
6773f774,6bb7c64c-e,1
b5a6fd5f,a7c4d22b-1,3
a44ab318,a59a21d3-b,2
1f9e6a6c,dcf6d509-4,3
ed1abea9,61746f09-7,3
b7c3b707,59f12f5e-a,4
7e1ddc54,2450986e-7,4
6720d951,1dc9eade-e,3
d71ca896,0bc9709c-1,1
e69f4d59,ca8f2b35-8,4
d5d1da0d,cd7e048b-a,1
0bfdb241,a845a942-7,2
cc2ae85d,e789010d-4,4
2f0e0bd3,ebcf582e-0,3
c5e1f66b,031a9f8f-f,1
2ae065a3,e9cc48b5-8,4
ad7a00fe,d32f6c6b-b,5
de0683d6,bacaf816-0,4
19c7efc6,49b5a19c-b,5
ce0380de,ed543135-8,1
5c591a5c,d9211332-8,5
4e8a8ff2,d13be26d-7,4
d1ee12da,34a21b40-3,2
a6da9898,1b195936-7,5
fbf88af9,5b93f5af-8,3
e90aeb07,05a6d531-8,2
c427ea12,58fedada-b,1
21ee3aaf,97332847-9,5
4298c35a,4ab25679-d,3
57408fc1,d858e6de-f,2
bcbef8e7,9aaa064e-9,5
45ceb957,9f2ae6fd-8,2
51f581e6,610048f7-f,1
8ef78570,81e3d510-3,1
bedc0d23,6cab92db-2,3
ac5f51dd,ba7748c5-6,5
c33035c7,9ee0c0d9-7,3
0d575e3c,a1823938-6,2
e65b50eb,3adf85d8-5,1
6ccc18f0,01c1488d-2,5
ba80beba,a7ef7bf6-f,5
32fbc798,17ed3053-e,5
45177a4d,7031b4e9-f,3
e9fc3b5d,9b92d58e-1,4
7fd4a6ba,54ef296a-5,4
af1453cd,c92d975b-0,5
cf22fe3d,7cdb7bcc-6,5
1342567a,c6c4e17f-9,3
2803642c,47dcb49b-5,2
05c5eef6,274934eb-1,4
20797b76,2a8fff8b-4,5
3be3ec37,cfa52f4b-b,4
83e7aeff,a3ea187a-6,5
7cfa271c,c0cfe18f-a,1
a81bc91d,55cd19bf-d,2
d61eceec,dcf55c7d-e,3
c1eba76b,a195e087-1,2
3e3ea054,6556f3ed-5,5
ccc156ec,ab459f59-9,1
c51dd6f8,44d13aee-8,5
cc7c3a16,f9a08cdc-9,3
e5a8c4fa,bdff5ceb-a,4
edf95866,9a0f9442-0,3
79f46476,f3090044-0,2
f574b742,32f52e77-3,4
4ceafc78,6a30e7e6-c,4
391837b0,af326e04-8,5
6f8d54a0,30402e41-6,5
e6ef2c9f,b05c6dba-1,1
10c04728,d0a3f85b-f,2
a187e667,94fc7678-1,3
d318e21f,d85e0838-d,1
b0d2c85d,a3749bf9-4,3
9cba4ba8,f609d1c0-8,4
8e5d22f7,cf8a6a42-e,4
2d70ea63,8760cdc9-2,1
78bab0ba,7c30618d-5,3
a80a973c,8cb10081-9,5
4082e1e2,07d3c705-b,1
bcce1ab1,c69340de-d,5
ced2cd43,0af60377-c,5
64c3131e,2ef11c9e-6,2
a5466420,f95ba60a-d,2
6c6bc323,ffa4a462-b,5
bf139e58,059c565d-1,1
7538d8e4,2f9790c2-a,1
78bc03e4,43eb2577-2,1
367bd243,d63a71e5-9,4
85fce914,71ed5cb0-b,1
1a25ef8b,6f74258e-5,3
74d4448b,721e95fc-7,3
4ff0d6a8,7058ce9f-c,3
2d642d1e,3db1bbd1-b,3
c38f4fcf,e652729a-6,3
31207659,7e42ee68-3,5
175607aa,a96d8b06-5,1
172f1fe0,241c5b49-7,3
ff612d9d,fe823e51-e,1
0b44393a,b75e39cc-4,3
16cf536e,eb8bcfba-b,4
5fbd3fd3,fd204ae7-3,2
6b8e78c6,3596eb92-f,5
b17be372,fc12336b-4,1
1c5a1b59,cf38c5f3-3,4
6cf8be42,d8179c70-9,1
8ab3d142,fb8bb5e4-d,1
a316376d,9a9926b5-e,1
3772bd8a,99e30a62-2,2
aa9878a5,4b2d81b8-b,3
af627d91,6f3fb246-f,4
3522f888,cdd4f661-4,4
19dd37b0,5fa64fe3-8,1
15212d1e,6fd4ce69-0,2
48b15e02,2808821f-d,1
1d750630,024bf585-e,5
894dcab4,07cfc2fd-6,5
b4a3b6c6,5e246611-e,2
0142a38f,efbe8e1f-1,4
dc69c849,f721848c-d,2
e57349d9,3da581fa-d,4
937e8781,88283ffc-e,2
74f2811d,ab632513-b,3
053df1ac,090c6a64-2,5
1e9fc577,43944f95-7,2
9536cbf4,a9a972ea-a,4
05e6557c,128bb94a-4,5
ce5bc729,5f29a00a-f,4
00b7ec0b,327dab47-c,2
f85f1b34,0e96bba7-f,3
369f273e,d3cd79a0-d,3
05c75f8e,87b3f6e5-6,3
0bca6ec2,26fcfebc-9,4
ab869893,7dfb697f-1,2
bb2f1a1e,1e8f5c9f-0,4
049740b6,2ef97479-4,2
86861afb,b6bb1f4b-5,4
6ce1b4c8,e5379a31-b,2
9a4c4cd0,e3c44ef7-d,2
e724bac8,159dc764-b,5
acda7306,89a71662-4,1
406c736d,deb3c2ea-7,3
d057cfbd,e02c6641-8,2
133c8a19,b3a6731b-7,5
3f66002c,0444b3e7-e,5
d6a11b96,18cbc03a-2,2
6d15082c,85baf850-e,5
a9f98de1,9336c2d1-1,1
40abc61a,8f2b3ee0-e,1
7f143b66,88a957e9-b,1
9643cc38,41232e6b-0,3
706acfe1,2f4f7e97-3,5
b3733852,10f600e2-a,4
84cc22ee,95a41e50-2,2
7000b247,7b62b19c-f,4
50bd549d,8660e2d3-8,5
9e3a9089,1db41730-b,1
7ff3fdbe,5a6c83a3-a,5
40b01a0f,aaab8a7f-a,2
ed460c68,70f6b05e-c,2
d9345bed,6fe5c6ea-6,3
3567c84b,7db7d6ab-2,5
109dbd80,8132cfed-c,1
562cdfd2,dec191a8-2,5
6d18ec79,52a11028-5,2
8fe51ba5,5a2b7b42-2,3
37a64a6f,24c63a38-9,4
edf788be,f04a8aad-e,1
1dc9d0b0,9ff96c86-e,5
7fad2b34,da8e3eb2-c,3
6bb04308,5385184d-7,1
d9c0aa17,a8aaaab9-c,1
2a658d86,0b9b3d67-e,3
244380ac,2f2961d7-2,1
8e61c4d7,922396c9-5,4
e93602da,bff57146-b,3
6c7ff37f,83cdbe5b-d,3
eb4735e3,ccd15bd9-f,2
00390cf5,7aaef086-4,2
bae0de07,29802c45-f,1
85b74171,5f21f214-6,3
c1ffe1f3,5c4dbe08-e,3
14841db0,540fc545-b,3
3495e6fe,d6af616f-e,3
9ad51b37,05fb83f5-5,2
7384392e,8ad678aa-5,4
a3b19153,611e47e6-7,5
c894b2e1,49bd4399-b,1
6f819f07,be08cab2-c,2
e2130e66,71163b94-9,5
63ba81b8,b671ec0c-a,1
82abf471,ac551181-6,5
e7eab712,96332841-4,2
6c67da1a,192148e8-d,2
bdddfd8f,5deea061-5,4
16ed50f6,253f8125-b,3
b9054add,61ce87ca-8,5
bc601032,48dde606-1,2
313c6da5,0f93e3db-f,2
515c7dbf,5c344a6e-b,3
77df82ca,250519ce-c,4
dd3554fc,f620d94d-8,3
5922b060,5a3adec7-d,1
28248fbd,a4a2fdda-e,4
dff5463c,8168dbcc-a,5
f12658a2,5ddc0052-e,1
133c23df,1676300b-1,3
eb962cf1,861acc2d-e,1
a506f7bf,d308f981-5,5
dca155eb,23b0c06e-4,4
3d77ab6d,b4a1e1c6-8,4
bd612ab6,e8e89970-a,1
baf84657,25d4249f-8,4
e608beb8,8249738d-4,1
1a9a7605,8ed95f0b-0,2
bf437b87,8b1f209a-9,1
f9b3c134,ed83742c-8,5
98e3cfed,fbc2def3-3,1
c094a6b0,db2c1f3e-1,1
c904130b,3c025691-9,4
bae27fb2,6a6da424-7,4
02ac79ab,61d4d31e-c,3
b46c76f9,456dd49c-a,2
86aa1cad,386ac42a-2,4
2a59f763,fe3e592a-f,3
c2a32605,d4f8bb14-c,5
be409e17,e504b46b-a,1
1b011b03,0163c4eb-b,2
fe0b3a08,e671d436-a,5
4012628e,f4a06faf-9,3
59d6802d,b489b2b3-b,3
e513db7b,e9c79473-d,5
c2dbb365,b1686020-0,5
9cc5fbec,2933f49f-c,3
933b28fe,6cff7e5b-7,2
b20c44f3,605dde07-5,3
d0756e35,ac3960d0-3,1
f79b5065,4c3fce3c-7,1
cf4ecbd8,c6297969-c,5
5c5fea0a,1a41a273-7,5
cf052449,3821c082-a,2
1c56848e,a0806601-f,3
679f822e,c71fd02b-3,3
170d8114,d8f7208e-9,1
1d800681,13a0fb92-0,1
36f1d6a4,348eebab-6,5
a29c7520,e845627c-e,4
27a4d0b6,eca4c411-a,2
aba9b6cd,2171a7a9-3,5
45990e99,081c867e-d,4
51b8659f,a2ca0417-c,3
d4aea824,0c8235e6-1,4
ac876e50,6d6f9b42-8,1
d9d623b5,bc16cccb-e,4
a3c23e44,b4fd3311-4,5
b9d3f539,3bf3112c-c,4
ea39eefb,41409b71-d,1
692bf856,75fb7c82-7,2
7bd56994,632f132c-2,3
fa092e4b,6782d91e-a,1
83fbff44,5eb79b27-e,5
7381e0d0,6ad98a9f-a,1
a670093e,cc6afc23-3,3
1e362183,72a2a739-6,4
8cef3e84,06f04616-9,1
83cbac12,4767f4f9-a,5
dce5dd34,d4b67c79-9,4
017b4433,11bc8942-0,1
e3949f2a,ae94fc57-6,1
87114b66,c746b898-a,3
dcefc553,492eb03f-1,5
2854d5ba,4c69c893-e,4
2f4b4df8,fbc99468-d,2
178fed2d,d0fde69e-d,4
5c010a41,b061f870-c,2
3baef1f8,195cfd98-7,3
ce962901,6eaf6197-0,2
7a030df0,282631c1-5,2
668d21ec,6802eae8-d,4
9ec32d45,3a69c3a0-d,5
b9ffab11,19db04e8-9,3
9b57819e,fa06d96a-a,2
d1fbf9ea,a121de58-6,2
d5498008,6714d9f5-0,2
1e77e045,6f933a3f-7,5
469d4f94,2a3c4165-1,2
e52c19c1,62618c9b-0,5
48a6965d,51ea777d-f,4
84cf2969,4308730e-9,4
b4ecbe57,136fbb48-c,5
1a7c338d,17a0e86a-6,1
fabf88c3,2245ba41-8,5
744533ab,656c4717-e,3
6206893b,2fa4644f-f,2
df836a74,803ed1ef-4,4
60df4c06,7cf4dc07-6,3
fda13bbd,68931536-a,4
04c82cbe,5e363698-2,5
46691b96,b5e7c030-b,4
6b4027e1,9c1c55f3-3,1
938ea3dc,0e574c91-5,2
e7b3665a,b81a2d01-e,2
5740a88b,a937b54d-f,2
07e93a67,66bc7e84-f,2
8b962cd8,5ed1a6ec-f,2
b8b790ba,b4223b18-c,5
d43d0f46,ba30a600-6,2
def9391b,00d20e0d-6,5
108549a1,3ef564dd-7,5
46b85373,fe6ad58f-0,2
aca166ff,aa78760a-b,5
e10e5ae0,1d053cf8-1,5
10dd7b6a,26a27ad3-4,2
b688c922,49502edc-e,5
4340e57f,7e6780ba-b,5
3cbdfed3,1517ace3-f,3
dcb8e001,b92d62e3-c,4
4b218561,ba598345-4,4
aabe4748,843b8f99-f,2
6ac4f758,46ddbf2a-0,1
51333644,0ded6d51-b,4
7ce34b86,b34abdfb-8,1
4b3462c8,3281432b-a,4
84c8da13,f6e1973d-d,2
4ab2d973,46d205d7-b,4
d20acbb2,5c0c794f-c,5
d22e24ba,51c2dc56-7,1
ad75dbc6,8a77898b-8,1
5e1614df,ad9581a4-0,3
91932784,1306885a-f,2
bbb99958,b1920f07-6,1
0a1152f5,9366eec8-b,2
33988d4a,8037dc93-a,2
e37ad791,1a0d08bb-d,4
0741d501,f7ebaec2-4,1
47985b63,0764f6d3-c,5
8c2d1a9b,a8d1277a-0,1
cea988f2,102b9ab9-f,4
8dcab187,0e9d8aba-c,3
f57cdfc5,a2137180-3,4
25f82afb,cda05d56-5,2
bfc7a09a,6ec7b270-1,1
dfb9395f,3d9280ac-8,3
c9e3855e,10f11f18-5,2
dd6f3a7f,d2c02693-7,1
6aefe8f1,73d0ed60-0,3
0a8206f2,e4da43fb-b,3
a23d00ad,dfae4cb5-7,5
5f80fc1b,dab77002-a,4
32a6d6c8,918372e9-e,5
fe3cdb6b,4baa2a93-c,5
32e20e76,f0bf4f4a-e,1
059a7bab,74b85d53-2,5
af09b01d,b9c5a1cd-8,3
0c24ecf3,55ad51a4-7,2
7b93fe5f,f209e50b-6,4
2c3e4736,bb22db47-5,1
7c18315f,0d17cc68-f,2
96795135,4ec3a5c5-c,3
42121dbe,c6aa7b68-4,5
1f28730f,d02581bb-6,2
409daa69,0063786d-0,5
08b2f5ea,8cd97b59-d,4
f5c89ec0,10f30747-e,5
f6e401ef,758e2e7f-1,5
ce00318c,749b802c-a,4
a6c95d7b,cb658966-e,5
2c0885e0,df9f33f5-1,5
276c64b5,178b783b-5,1
042f7bf4,2f18091d-4,5
4247e6a0,ed0cc782-d,3
ef2f2796,2ab6358d-4,1
da4f8e3e,24913f2e-2,3
1e93ade3,793b5123-c,5
46b8e9cc,835fac32-5,5
23c2d847,d63815b9-c,3
8febe2bc,afb954bb-f,5
b6c3219c,694fc02b-a,3
e54feec5,cef56506-5,3
0eab45b5,ef4f7c42-e,4
7a1fcf47,0b4dc863-c,2
09e59ae1,7ebc97fb-b,3
2097921f,918b5f9a-3,3
cc24c3da,c548cf2c-b,1
b07db0f3,df747575-7,5
127d2dcd,827e917d-5,1
07d9828a,8bb1e074-4,4
0195ea56,4678822d-d,2
70c9df00,521bae69-4,4
394508f2,102c84db-6,2
1dac4ff2,ebe13d4f-7,5
b005a380,ae024f47-f,2
635563e5,6bf29c21-b,5
d655a92b,44554ff5-b,2
188cb370,0bf21190-0,3
1d8925f0,0d81c583-f,5
d1481060,0b2ac28d-3,5
976b6ed4,151f3148-4,4
f6460f4c,43f85fc8-5,1
68344bf3,7d749d16-a,4
762d13eb,2bd88536-d,5
1aad44bb,6d385880-3,1
e372861d,d7dc3c83-7,3
e7346b49,2acb95e2-9,4
36fdc5a6,db768ef3-e,3
9ed4fdbc,c940cc52-a,1
a6cc16ab,72ce314e-c,1
10b6a453,8c735cf6-6,5
ec61371d,31068fbd-5,3
60dd4207,5abf64dc-f,3
60c95485,d65380b8-b,3
e7975539,ccdca36b-5,3
89bceeb7,2739d8a4-1,4
205a7efe,a537747a-b,4
ae6caf94,5f56f43c-3,3
46bfad22,080b71c4-4,1
76a2a7e9,1df2222c-7,2
51a1d498,6ee9e3f0-3,5
13ea1730,9ec84b7e-f,4
3a07a85f,7199581b-3,4
42e37951,5ac642e8-2,3
aee2eea3,0deb5462-0,5
08602a9c,359b2172-9,2
0fe10855,737eae8d-e,1
03e10273,006cd2ab-5,5
14033a78,1b9cd71e-b,1
e6d67df5,742b2734-0,3
5c5c3e7d,525a3c3a-f,2
5bac2533,35fbbd87-6,5
76a73fcb,4b6f292d-e,4
09c475c9,780f63d6-5,3
042ebd5a,880c9bdf-3,3
a9501881,32d01cbe-c,1
4566a916,3a0c22e7-4,2
f8c40b69,142c03ad-2,3
d7f9020a,55edee38-f,5
b86a1a14,6e863b90-e,2
4f4e3013,d1c954d1-9,3
5f51da20,27bea5fd-b,2
075fc126,ef3c93eb-7,2
7c055a85,34f7ba7d-c,3
3f6b72a8,476cb286-2,5
b1d7cceb,593f72e9-e,3
cfd46626,07f7a673-8,5
d6374469,cc64be0e-f,2
5f478ba7,4a8b4b0b-b,2
3e84f488,61e20ac1-7,3
79398983,904999a9-7,2
e23fb2d5,baea080a-9,4
0bd68fc8,6e3beafc-d,5
9077d76e,e5937e20-5,3
fafe9fea,5e1ac35c-a,5
3598a6ef,d11ab1dd-a,2
78674cde,7db532eb-7,2
d48477b3,8bd5e64f-d,1
33a45bd6,7ca7107b-7,2
2da6d115,addbc2a0-1,1
d9a17f42,4ede3d2b-a,2
4fd7dd5f,055a9bc5-a,4
2cd8b0cf,17ede104-6,1
03905f28,a262c069-4,4
d1268d51,905cb450-c,3
748316cb,e6ddc669-c,3
b4740a01,156f7e2b-9,1
f3ee36a5,9e533c02-7,4
b5518394,ab6bdbee-3,3
18e92cc0,72d77546-2,2
9e9f2f6e,437789ec-5,4
27299b68,583179d7-5,3
c9964d37,6c21e943-3,3
b1cbe03e,55b3a852-9,1
20a55aba,76fa1c92-2,4
3d66faf7,1fc03817-d,4
12ae16a2,70fce63e-6,3
84ee1b6b,7f734297-4,3
7b6ea10a,9a49cb15-7,1
c4367af6,f5040cdd-f,4
f6e5f5b6,e0cfa3c7-3,1
016c1e77,38d4979c-c,3
7d05e2f6,97113d45-4,1
73d0692f,52a56ac7-c,1
cacbbe34,f24afeb8-c,1
b98e327e,a21685d4-7,3
66daf218,ee6efec8-8,3
d3c564b9,27f233b7-a,3
38a1a724,b169d475-5,3
5a3d3299,9a743f52-0,5
8d7f8c49,14607706-8,2
43666819,b9334bd5-4,4
93db7ef7,077818f5-8,3
e8a5a7d6,19ebba70-8,4
fde47685,d6bcd01d-c,1
d259d921,28a99b08-3,4
b1ee9973,8d0c9e1c-c,4
cf1e2208,5dd81ddb-f,3
c88d310c,af7b0fdd-7,1
26a29655,572dd8d9-2,2
46b58d00,4e553a64-6,2
012f36dd,34469e0b-6,1
f2df6fa0,2e962d53-a,5
7b2c75fc,e1fcc349-b,3
d79e7736,bb922b32-8,1
2ad94b3d,056e009d-6,5
ef5bf3b6,333bfc25-0,4
15de560d,2e895596-b,2
7b940b3b,463221f1-b,1
16dc2dab,0f7f7a5b-4,3
03dcfbb3,f0250a8a-1,3
e47754a9,23c39afd-4,5
074c931e,53bca148-1,1
9ecfeca6,72d6c5f7-5,5
ae345248,03373a01-a,4
f6882c89,747def18-0,5
3502c114,ac440998-5,1
be689e12,6181fdf3-3,1
