item_id,category,price,discount,recency
d81f1f28-e,Electronics,50.81,10,291
0fcd357b-3,Toys,341.92,20,312
d30ee264-9,Toys,182.16,0,169
d2e653f1-1,Books,436.44,10,221
bd0ad888-8,Beauty,179.26,50,193
74ebdb33-e,Beauty,471.43,0,359
3cb64c8f-3,Electronics,431.46,10,424
b87d7e2c-3,Home & Kitchen,230.47,0,387
891e3976-2,Sports,421.62,15,472
d52923e3-6,Sports,308.95,30,284
273ce285-f,Books,187.72,20,443
a60cc9d5-b,Clothing,273.34,15,328
c562dbd0-9,Clothing,469.76,20,161
14c148fc-3,Electronics,46.25,15,409
0983e6d6-b,Clothing,115.88,25,174
49360ce8-1,Electronics,144.04,0,445
7af8b67f-e,Books,461.93,25,437
004ae9eb-0,Electronics,68.08,10,228
9cd2cba7-7,Home & Kitchen,156.47,15,352
2d07d366-7,Toys,489.95,20,252
74577e64-d,Books,403.62,50,254
8289aa1a-7,Beauty,175.16,5,396
9b4f9de2-1,Toys,481.16,15,465
73b63a9d-3,Beauty,182.13,25,172
a23c4e84-f,Books,289.48,20,456
af7bd15a-8,Clothing,154.02,30,383
1fff4ff8-8,Books,298.47,0,482
817c1d74-7,Beauty,119.15,30,275
19592ee3-5,Sports,328.87,5,438
84844630-e,Sports,346.81,15,384
c0cc6bff-6,Books,210.37,30,354
a64f4cc1-1,Beauty,352.66,5,401
c434508d-3,Beauty,127.78,0,333
34f01a02-c,Clothing,61.37,5,388
8ab203ed-0,Books,76.8,5,321
6ffe0b61-d,Books,158.42,25,476
482d9eb4-d,Home & Kitchen,349.16,15,415
668aa034-6,Sports,319.98,10,200
aa3dbf64-5,Sports,276.08,25,427
50889b27-f,Clothing,324.41,50,428
b683ba73-5,Beauty,421.16,30,458
d45b8dc8-d,Beauty,106.66,25,179
4f7e965b-1,Beauty,174.43,30,320
787ca917-e,Home & Kitchen,250.0,25,323
e80edd02-2,Beauty,480.82,5,287
62b4ee7a-6,Home & Kitchen,187.84,20,292
6b55c0d4-0,Books,315.54,10,186
da046af8-6,Sports,186.17,50,340
d166d0c2-a,Clothing,204.03,20,471
8da332da-a,Sports,229.52,20,249
79dc5c00-8,Books,130.16,50,338
0bec836e-1,Clothing,470.92,50,233
0b8e93ab-1,Home & Kitchen,367.49,20,248
0aa405c8-b,Sports,41.11,25,437
a839d7a6-0,Toys,276.12,20,417
4b7aeeb4-d,Toys,268.14,0,283
9248f11b-8,Home & Kitchen,108.07,50,283
4284ba03-7,Home & Kitchen,124.29,50,320
4096a452-0,Clothing,53.55,30,210
03504d8a-d,Home & Kitchen,149.82,15,194
a38fa435-4,Electronics,122.81,20,386
748793a0-2,Clothing,147.44,25,302
117417c1-9,Beauty,71.51,5,166
731bb929-8,Clothing,162.81,30,171
5beb8bd2-0,Home & Kitchen,182.35,0,261
dc3598ed-4,Clothing,334.65,50,369
c850d4a5-9,Clothing,15.45,0,269
3ee7c3f5-1,Beauty,134.04,50,426
6e5a726a-a,Sports,432.41,20,341
b9394d22-4,Home & Kitchen,100.72,30,436
0903f466-f,Toys,70.94,25,397
ccf9f689-6,Home & Kitchen,62.19,50,459
31bc3b59-3,Books,330.53,10,192
708ecda7-d,Sports,463.2,10,405
17c0c091-5,Sports,11.94,20,260
1dd30373-6,Sports,193.48,5,228
f9379563-e,Home & Kitchen,19.09,5,266
2dd1d448-8,Electronics,194.92,25,434
f3a1636e-1,Electronics,336.27,0,205
97e677cb-6,Home & Kitchen,469.29,5,275
eb1479f3-f,Sports,15.8,30,334
0b599874-2,Books,30.81,25,168
0fc0a3c3-d,Beauty,137.04,0,177
eb6be1ca-1,Sports,316.1,5,481
66c83748-3,Sports,306.26,50,172
7de11438-b,Sports,134.53,15,259
0c98dbfb-1,Home & Kitchen,426.71,50,316
67dad671-2,Books,56.51,5,336
8ef678aa-9,Beauty,278.86,5,292
a49fddcb-4,Toys,471.77,15,467
1ef0156f-7,Beauty,292.74,0,199
2f9f2265-e,Clothing,368.17,50,390
73bd35e0-1,Clothing,313.85,0,174
34e02965-3,Toys,107.27,10,331
2c952a50-4,Clothing,394.07,5,267
99f2f294-d,Beauty,414.68,5,357
de463b7d-8,Beauty,124.21,0,336
ad7ec721-9,Books,205.1,50,163
6b20bcd6-4,Sports,249.81,10,452
1155fc55-5,Home & Kitchen,54.3,0,226
1ceb87ae-e,Electronics,255.6,10,257
26be4ef8-4,Books,491.18,5,177
427e49a5-7,Toys,463.69,50,194
73cded42-c,Beauty,96.86,10,311
5adb772f-b,Beauty,180.91,10,388
a371102e-f,Clothing,170.46,10,405
e88dc97f-5,Clothing,492.41,0,484
1e61b452-a,Clothing,191.05,50,398
bbc7195e-8,Books,224.84,15,267
c7dba5e8-1,Toys,130.19,5,275
5ce04406-8,Toys,132.67,20,476
f825c098-f,Toys,296.84,25,277
d2c5913e-a,Home & Kitchen,254.11,25,455
de19ae1f-a,Beauty,273.03,10,457
46af5cdd-0,Electronics,433.48,50,262
a135c362-c,Clothing,119.22,20,390
7bc64761-0,Sports,83.14,0,474
7da00e52-a,Home & Kitchen,469.67,50,450
090421d9-5,Books,89.73,0,441
55b6d10e-3,Toys,154.93,30,286
cafa45f9-e,Books,422.91,25,261
bb656f87-5,Sports,191.22,15,339
ebfe5119-f,Toys,282.3,50,291
3825f76f-9,Beauty,473.47,5,381
bc84ed28-8,Sports,401.02,50,169
6b3feb11-d,Books,212.45,20,322
f10f6e27-5,Books,107.85,0,306
3df02c31-e,Sports,299.44,25,243
09bfc749-2,Clothing,180.07,25,399
e4637676-9,Beauty,26.18,20,287
4885fdf1-e,Books,41.5,5,320
50996230-2,Books,487.32,10,296
708ad704-6,Home & Kitchen,171.89,10,198
d29842bf-5,Electronics,310.88,30,246
3a3431c0-1,Clothing,462.61,0,370
fac92d7f-e,Clothing,278.52,50,391
1fb11b6f-9,Books,162.92,20,460
a2f9f3e2-7,Home & Kitchen,172.7,30,262
0e8cfebd-e,Books,46.11,0,378
5d9ef960-1,Home & Kitchen,471.76,10,181
5f71ad74-e,Home & Kitchen,263.49,20,181
ad3c9d8d-b,Home & Kitchen,30.52,20,189
f580de18-9,Toys,143.49,50,165
02b3f5ae-b,Beauty,21.3,5,390
2d8544d7-8,Electronics,271.54,15,446
b9507324-c,Books,292.99,20,480
bc3a7a7a-1,Books,119.18,10,162
46067a09-f,Books,393.18,50,330
1d980ea4-a,Electronics,110.59,25,362
09a09097-c,Electronics,488.92,30,165
49908afb-9,Books,428.84,0,286
aa684113-0,Toys,231.78,15,437
9675e013-e,Books,118.57,30,209
4ee8e600-b,Clothing,393.1,15,375
b8eabdb6-0,Sports,384.99,15,351
1202fac1-8,Clothing,171.84,30,245
07c8c702-1,Home & Kitchen,264.13,5,285
ee5461f9-5,Beauty,109.89,50,472
6a51da27-0,Beauty,447.8,20,182
c06702ca-7,Home & Kitchen,204.93,50,371
1c418a9a-f,Books,393.43,50,353
5c275a49-6,Clothing,425.7,20,413
36c32f94-e,Electronics,128.88,10,271
e9f16b04-b,Clothing,407.36,0,294
1913b9f5-f,Toys,415.44,5,330
c5776e2b-0,Electronics,333.31,25,335
bb2afb7b-9,Sports,17.86,20,447
0db55b23-5,Home & Kitchen,14.23,10,194
6dd643ff-f,Sports,336.97,0,388
89c2cf5c-5,Beauty,214.24,0,435
3c2c7bd1-a,Toys,330.88,15,280
8d6a12a7-0,Beauty,373.59,50,431
a463e1e2-5,Electronics,117.15,5,192
e8bdd051-c,Toys,267.5,25,189
c33a593f-6,Books,444.15,5,475
9df55aea-0,Sports,135.6,0,249
230d9649-c,Home & Kitchen,70.14,30,330
56e22c85-1,Clothing,155.81,50,259
fb547ae4-7,Books,313.29,15,379
81aa1299-5,Toys,478.62,10,477
d0e09be9-c,Home & Kitchen,175.5,25,177
1626312c-c,Toys,90.76,25,479
aed2d726-1,Electronics,323.21,25,457
f9a4c648-b,Sports,145.89,15,397
55781174-b,Toys,56.77,10,394
ae06fbe8-0,Clothing,168.31,10,220
594ef637-c,Clothing,421.59,0,285
ce5bfe4c-0,Home & Kitchen,144.19,20,343
8e83d866-a,Beauty,479.32,25,352
02cefb6b-a,Clothing,330.71,25,175
6dd487cc-4,Beauty,217.35,0,240
65c19c36-c,Books,193.15,50,473
9b5e7055-7,Toys,352.6,0,372
3e65294c-d,Sports,376.39,10,448
d45c3dfa-8,Toys,498.58,25,359
26348ec1-0,Electronics,469.47,30,327
61556376-b,Home & Kitchen,55.95,10,261
4e670a5b-8,Sports,334.08,15,259
0ac98a57-a,Books,144.67,0,455
003d1f09-c,Toys,181.21,5,243
0595e396-b,Sports,273.16,25,438
ea6be03c-9,Sports,361.24,50,295
757cdf83-b,Sports,353.7,10,220
5a4aba10-8,Toys,373.65,0,412
c54c70f9-c,Clothing,361.48,30,228
a567dafc-5,Home & Kitchen,296.22,0,479
fdcb2e14-f,Toys,48.52,25,290
8e910cce-9,Home & Kitchen,262.23,20,167
3003f89f-c,Clothing,243.84,50,324
7036a176-4,Clothing,41.68,0,281
00b3c8d1-b,Toys,480.84,10,437
bf26daef-1,Home & Kitchen,488.06,30,233
2cc13aac-d,Beauty,91.27,0,478
7c7054b6-b,Electronics,18.15,0,313
6e609028-f,Toys,33.14,50,258
7e940f3c-8,Home & Kitchen,392.77,10,454
5ad070b1-8,Electronics,279.96,15,447
24cde985-c,Clothing,408.64,25,408
67d7c91c-b,Home & Kitchen,491.7,0,254
20c99ee6-7,Clothing,260.12,0,293
f0b7f510-3,Books,455.77,25,215
e18a5897-c,Electronics,55.31,30,166
ab613eea-c,Sports,261.0,10,409
7f0a5173-a,Toys,255.6,25,373
c8df4458-3,Clothing,173.69,20,442
2cf0d432-8,Electronics,394.9,30,463
bfd85ecd-1,Beauty,29.46,30,400
e5714c84-9,Electronics,273.52,25,295
6a06a69a-b,Books,56.11,20,386
ac7bf91d-0,Electronics,42.89,30,413
12ca96d3-8,Electronics,92.47,15,341
6f3a6478-1,Books,64.22,15,476
8ef22240-7,Books,119.63,15,438
ce0d6be8-5,Clothing,357.91,10,410
1005ef1b-8,Beauty,81.78,10,199
2bff9cc4-4,Home & Kitchen,18.63,50,230
9f6995da-c,Electronics,249.98,5,427
c0062d3e-a,Sports,131.33,50,192
819cf080-c,Toys,430.99,5,480
3907e89b-b,Electronics,382.07,0,407
8ab8122b-7,Clothing,177.67,10,303
b5f03124-1,Clothing,385.62,25,392
81792d61-d,Clothing,94.33,10,403
5b4b2513-5,Beauty,403.54,15,430
62fa448b-9,Home & Kitchen,301.37,0,267
a076e727-e,Electronics,102.67,50,425
85ce9a52-3,Home & Kitchen,457.4,50,295
13c71160-0,Beauty,203.25,30,457
aac59317-7,Toys,221.76,0,436
6e2c6f03-9,Home & Kitchen,105.25,30,371
0907acd4-7,Home & Kitchen,125.71,5,266
7439579c-8,Clothing,493.99,50,353
e4c206e9-f,Sports,158.67,0,460
1e6bef43-b,Books,139.01,15,207
8f262ef1-f,Electronics,186.37,20,402
bb0b56a8-0,Electronics,398.89,50,465
c65f5cbc-4,Clothing,15.38,50,405
3ce3e465-d,Books,353.97,0,465
0dba9639-a,Home & Kitchen,190.88,10,472
8628668e-4,Beauty,470.18,50,310
ee1c7116-f,Books,184.21,5,244
339b8269-a,Sports,31.22,50,448
bb49caa3-2,Books,376.89,30,415
bf113b2f-5,Home & Kitchen,213.59,0,471
6ad232d8-0,Electronics,147.85,25,285
8adce88d-f,Beauty,281.71,0,346
825343f1-0,Sports,57.65,30,333
860e5dd3-0,Books,458.91,5,454
99ec5f3d-c,Electronics,173.36,15,433
9eab942b-0,Sports,250.91,30,270
ec854f0f-d,Clothing,410.07,20,456
ebe8b43b-c,Books,318.02,50,481
828e8cf5-8,Electronics,291.23,5,166
f0fdca6b-4,Sports,254.27,5,254
f852678c-a,Home & Kitchen,235.02,15,254
d3a06e65-a,Books,266.65,15,427
d587cd2f-2,Books,228.28,5,235
d8519efa-7,Electronics,286.86,25,306
5aca3424-d,Electronics,235.82,50,173
ffb9c83c-f,Books,418.07,15,218
fc9b7220-8,Toys,137.79,0,342
ff1218f2-a,Toys,397.37,10,452
7c966874-4,Sports,306.61,50,202
0c723758-5,Sports,476.73,20,381
4dad1419-5,Toys,233.8,10,483
c8128ce6-f,Beauty,372.91,25,308
3db407ae-2,Electronics,203.99,20,430
7105de94-6,Toys,135.87,25,352
8be86f7a-9,Beauty,210.69,10,192
50c30ff3-4,Home & Kitchen,55.36,20,207
fd65745e-3,Books,392.88,25,182
57b42657-b,Clothing,297.6,50,482
9d5fbb5c-8,Toys,149.91,25,191
c4f93075-e,Sports,484.14,25,160
d9ac2b55-c,Home & Kitchen,453.99,5,452
ad17107c-3,Sports,324.68,25,452
43f505c8-6,Electronics,37.39,50,303
c2b44056-b,Home & Kitchen,410.07,50,347
13741e7f-f,Clothing,323.65,30,293
bbdc6651-3,Electronics,165.56,30,280
4ce5173c-6,Electronics,221.03,0,246
25583753-9,Home & Kitchen,51.27,30,242
272f1feb-4,Sports,51.31,50,262
81bf8c6c-c,Home & Kitchen,235.35,15,200
3d444ba2-6,Books,462.66,20,318
58741ec0-3,Clothing,67.02,5,462
6a975f71-2,Clothing,457.96,5,208
3f87a674-e,Clothing,215.06,0,203
6e039e31-8,Electronics,49.79,15,465
d57ebdfe-f,Toys,71.25,0,412
b5cae03d-2,Sports,47.04,5,196
56b1fa03-5,Electronics,250.1,25,289
786e085b-a,Home & Kitchen,333.61,10,401
5be334f3-b,Home & Kitchen,41.85,20,215
143b0a24-6,Home & Kitchen,94.11,25,249
2902da20-1,Books,486.05,50,228
772798f1-d,Beauty,293.03,5,377
965ef4ce-4,Toys,274.85,5,328
ce301235-0,Books,187.3,50,283
94586749-1,Electronics,297.32,0,181
3f4e0fd0-3,Books,55.9,20,180
9b3c5c8f-a,Books,404.85,25,363
51714cbb-3,Sports,39.82,5,385
970d3f0c-a,Books,259.65,0,312
ab34f455-d,Clothing,29.8,10,421
df56e5a2-3,Electronics,352.73,25,457
6d0321c6-b,Clothing,265.73,10,242
0ad41cff-3,Toys,25.94,5,315
46cc5efc-9,Home & Kitchen,315.53,0,205
e9b42654-9,Beauty,96.8,50,328
3a45b287-4,Home & Kitchen,229.13,50,348
6d122b75-8,Sports,119.97,50,292
73db29d6-9,Clothing,250.45,10,192
b36687ef-b,Toys,168.44,0,186
a33cd9a4-a,Toys,103.8,0,275
2b4369eb-8,Toys,52.94,15,201
2215cddb-3,Books,368.07,5,459
85693781-a,Beauty,135.49,25,260
40c78e8a-c,Clothing,404.46,25,225
c5bb69e8-1,Electronics,477.36,25,161
7e201cc8-0,Sports,187.4,0,343
1ddb4839-f,Books,415.48,15,274
1b774792-1,Home & Kitchen,138.62,10,248
3fffc757-5,Sports,10.33,0,383
0c531a40-9,Electronics,423.28,0,430
13733608-4,Beauty,372.63,0,277
efc23d58-a,Clothing,441.72,0,398
c98f8347-4,Books,399.38,50,188
257bca99-8,Clothing,428.53,15,393
e7e972e1-b,Clothing,308.6,10,402
aea633be-6,Toys,452.0,15,342
638f689c-2,Home & Kitchen,233.42,0,293
452b4ded-0,Clothing,24.55,10,449
7f84540b-f,Electronics,196.1,15,301
5a1355a8-c,Toys,227.48,0,387
4635b113-8,Electronics,318.83,20,383
54dc6586-b,Toys,186.5,50,421
9c03e74e-5,Books,141.28,20,374
d903018d-c,Clothing,121.13,0,343
a955efd5-3,Sports,87.7,0,297
5cdea072-d,Books,247.3,25,283
7226de32-a,Home & Kitchen,10.82,25,381
1be63723-a,Electronics,200.86,10,468
ce70b83a-b,Clothing,32.66,15,282
9c22d058-e,Books,498.59,10,385
9c80f68b-7,Clothing,276.84,30,389
eaf0bd4e-6,Beauty,62.2,5,257
9823aeae-9,Electronics,75.65,15,365
34b2c858-e,Home & Kitchen,442.91,0,191
08be4b5f-8,Electronics,205.35,0,207
f07dfff0-3,Electronics,370.3,30,252
55767258-f,Toys,251.66,15,213
f83c9a9f-8,Home & Kitchen,467.8,0,375
2e319782-b,Sports,428.97,10,182
f5406e9f-0,Sports,479.89,15,309
9d2666f1-9,Electronics,451.74,20,244
bda21a04-9,Sports,189.54,25,270
4a7d5999-0,Beauty,61.47,20,187
e8d63fa7-6,Home & Kitchen,406.13,50,465
d6d06f86-5,Beauty,233.79,20,212
7baf5c66-7,Books,117.37,0,418
7521556b-9,Clothing,146.37,25,454
e720ba94-6,Clothing,262.71,10,345
887725db-e,Electronics,374.98,30,457
c364eefe-b,Toys,206.92,25,259
e63d4065-9,Beauty,126.06,0,201
9d783d45-f,Toys,216.8,30,269
13f8e517-6,Books,48.15,10,377
7af7b6b9-8,Beauty,339.34,0,398
d1980e92-c,Sports,130.51,30,311
95e0e113-3,Books,58.82,5,423
baa2239a-2,Toys,440.49,5,316
c6712c79-0,Clothing,216.4,0,358
074ac86a-e,Clothing,44.95,5,259
1840b0df-0,Electronics,284.9,0,276
970c7b44-e,Beauty,407.75,25,396
c24d3b93-9,Home & Kitchen,28.94,10,283
fc58d2fa-b,Beauty,279.34,5,237
17e7359b-d,Sports,403.49,10,484
f70dd60a-e,Electronics,266.16,5,260
203b195c-f,Toys,59.11,25,339
503beecd-3,Clothing,492.24,30,238
c19b4c84-1,Toys,181.73,15,330
66dbeb49-b,Electronics,362.98,0,288
e4ea1690-0,Home & Kitchen,164.7,10,416
2e17abb5-e,Toys,469.41,5,193
59dc4ca6-c,Home & Kitchen,357.41,25,418
a4744089-d,Home & Kitchen,446.21,30,335
6f13d2ba-3,Clothing,170.8,20,250
26a6952d-5,Sports,122.58,20,384
98fa1373-2,Home & Kitchen,493.51,10,218
50abae2d-e,Home & Kitchen,278.5,50,241
ac86b890-3,Home & Kitchen,176.59,50,280
76573101-d,Beauty,72.08,15,289
6aedd577-8,Beauty,497.92,25,479
45719f00-6,Beauty,333.66,5,254
5e4a3b63-e,Beauty,416.11,0,378
81356275-a,Clothing,494.49,30,457
f1f419a7-2,Clothing,22.12,50,411
1b8adf6e-1,Toys,178.5,25,166
60d1aaff-6,Books,219.2,30,368
c2722564-1,Electronics,310.01,10,279
70038a77-7,Toys,175.18,10,315
411d96de-8,Beauty,464.54,10,398
f79a86d6-7,Sports,345.03,25,341
5a21c9b3-0,Electronics,269.89,5,270
d4e58542-6,Electronics,443.26,10,470
ae992cfe-8,Electronics,421.99,0,226
a8dc7ad5-e,Books,270.41,5,283
a654ef13-7,Clothing,245.22,50,409
51f64685-1,Sports,258.5,20,369
c336381e-2,Books,409.67,20,203
d3252599-5,Books,135.25,25,220
1119a5d9-e,Toys,323.14,25,444
94754bb1-a,Home & Kitchen,56.46,30,343
fefd3d88-4,Clothing,338.11,0,213
bb287ce6-e,Clothing,496.13,15,323
3e6d5f1a-6,Books,476.97,10,351
2f050590-8,Clothing,195.46,20,314
a07b6eb7-8,Toys,200.87,0,327
f2efe2c9-0,Sports,12.7,50,447
0f9b23d4-b,Books,46.81,20,426
3c4e266b-1,Home & Kitchen,447.61,10,325
ba1aeddc-6,Books,236.71,25,440
3dd3a0c6-9,Clothing,30.85,15,166
309e09ed-b,Home & Kitchen,254.08,15,207
88a25e14-f,Clothing,234.28,25,375
fb27cf00-b,Toys,286.83,20,286
2080ce3e-5,Beauty,266.23,30,380
74b9a1c6-9,Books,97.64,10,176
5421b4c8-f,Clothing,113.41,0,332
ce358136-a,Sports,495.55,5,409
15983b6d-0,Home & Kitchen,222.65,15,379
7d8dd0f0-2,Sports,393.04,5,249
522fb9fb-8,Beauty,196.56,30,312
6b089f15-e,Sports,290.25,0,363
7fb86df7-8,Sports,379.93,30,186
61607168-d,Electronics,171.18,25,178
1a020527-c,Home & Kitchen,149.3,5,196
e35274e1-8,Clothing,222.07,25,340
5fe8d63f-5,Beauty,52.29,0,219
c1ea1c05-0,Books,58.85,50,200
48aa9a64-c,Home & Kitchen,273.13,20,248
015db72c-0,Books,127.6,30,355
e3508600-6,Clothing,82.43,20,186
677e9d50-8,Books,269.76,20,342
04ccaf0f-6,Sports,337.7,10,396
e66c1407-e,Home & Kitchen,353.08,0,481
ea8fb66a-8,Sports,436.99,20,377
1cf43582-9,Books,384.23,15,160
6ed09154-a,Clothing,243.88,20,480
17e8e153-e,Home & Kitchen,261.8,50,352
e00ace59-9,Books,471.02,20,444
31421ef6-3,Electronics,437.56,25,245
c48b3198-1,Toys,433.53,10,211
397e3df0-7,Home & Kitchen,414.73,20,240
4730cccc-1,Home & Kitchen,121.2,20,452
6ac06d61-0,Home & Kitchen,479.54,0,477
941bb2a0-3,Home & Kitchen,296.45,5,202
3baea861-d,Beauty,286.43,15,446
fa0af2c6-1,Home & Kitchen,143.24,5,232
586cb8e2-1,Toys,313.68,0,460
df20c732-7,Home & Kitchen,224.68,30,458
9c83496b-c,Toys,232.86,20,269
49cf6bb4-d,Toys,63.37,20,372
233f387c-1,Clothing,103.44,30,221
48db1429-2,Clothing,488.6,25,382
d858c042-1,Home & Kitchen,371.23,5,364
2883c4ac-f,Toys,386.7,20,235
dadc64fc-7,Electronics,370.53,0,296
fb9b8a28-0,Electronics,135.13,5,472
f14c6602-a,Electronics,448.19,5,285
38ca7a74-1,Home & Kitchen,140.0,5,418
b9814c5b-8,Home & Kitchen,430.03,30,248
5c564283-5,Clothing,478.79,5,246
cc4ba47c-4,Toys,261.25,30,198
d79a97af-7,Books,444.77,25,178
63966cd3-e,Clothing,102.54,30,269
7f6bc8e2-e,Books,52.51,25,267
9937c112-8,Clothing,425.83,10,407
81ecd3ab-c,Electronics,455.26,15,468
a476f50b-b,Electronics,199.44,15,312
965e5e98-c,Beauty,96.61,5,235
cb57e30b-c,Home & Kitchen,265.18,5,274
a18c2dc8-6,Clothing,241.58,30,385
d628dc52-4,Clothing,20.79,50,449
fc41815f-e,Clothing,52.46,0,202
b9117808-0,Toys,264.94,15,333
1791f55a-d,Sports,190.85,15,485
7160c687-8,Toys,307.03,30,279
274655e4-e,Beauty,271.29,0,289
a0af3ec3-9,Clothing,394.16,0,393
a58f35a8-e,Books,152.41,50,173
3ffe4523-6,Clothing,197.51,20,173
c20acdec-f,Sports,412.15,20,448
49bf1cb4-b,Electronics,389.86,10,293
a1fb2513-7,Clothing,235.54,30,445
41c59c9b-6,Beauty,227.56,5,210
dd69f824-e,Electronics,484.75,10,210
27edc33a-b,Beauty,82.9,20,171
b4df519d-3,Sports,17.03,25,412
f5d84932-c,Sports,290.57,25,374
2dca1666-7,Clothing,147.97,5,233
7af4e869-5,Home & Kitchen,350.82,30,165
f355dbeb-0,Toys,315.16,10,195
cfaae2b3-e,Clothing,332.54,30,469
f9d9bdde-6,Beauty,249.14,15,357
f1898a02-a,Beauty,438.9,30,484
943bb270-4,Beauty,260.01,15,185
68186695-8,Beauty,427.72,30,301
2ef7f9b2-0,Electronics,243.29,25,195
3b735a05-d,Electronics,360.82,5,317
13dfffe6-c,Home & Kitchen,426.84,15,475
edae5249-0,Beauty,25.36,25,386
e9696ff1-7,Clothing,219.93,25,222
776fa794-3,Electronics,104.5,20,295
a552d4bc-8,Home & Kitchen,28.34,25,223
ba62c94d-d,Beauty,301.06,5,231
383c3aab-0,Books,74.9,5,212
0fab0af4-7,Books,350.21,20,285
e5f942f3-8,Toys,43.23,30,301
07df35b4-9,Toys,386.36,20,454
fe974b83-c,Clothing,172.92,50,362
35ed32b8-0,Books,25.98,15,225
f7e31ff0-3,Clothing,435.14,15,185
f934d520-d,Books,134.42,25,330
01d22c80-5,Sports,296.55,5,296
53c83493-b,Home & Kitchen,105.52,0,340
b18c0e0f-7,Toys,338.82,50,346
0c1b665c-f,Electronics,165.23,15,451
e9d5ad81-4,Electronics,384.9,20,266
ee2f115e-2,Home & Kitchen,423.56,5,326
5a620590-5,Beauty,139.84,0,429
ecde892a-6,Books,492.78,5,247
f72e811d-c,Home & Kitchen,220.92,5,398
28f61b71-1,Home & Kitchen,365.04,30,454
5cff4a42-6,Sports,385.34,20,412
2531d8cb-d,Books,458.94,0,184
3a6f68d0-c,Books,287.43,50,351
dec78273-c,Home & Kitchen,383.01,0,474
cc2a189c-2,Beauty,62.51,30,206
1f5ed0c6-f,Beauty,210.68,30,389
b2469e12-a,Electronics,59.48,50,294
130534bb-e,Sports,415.39,15,322
2e43f4f8-8,Toys,323.5,5,341
7b06e4f3-1,Home & Kitchen,268.81,0,254
244356f2-8,Electronics,247.41,5,195
16470a66-0,Sports,142.35,5,378
540132b9-4,Toys,228.46,5,407
595ac82f-6,Electronics,390.22,10,407
63508b8e-4,Electronics,98.89,15,373
25257708-b,Sports,475.72,10,331
1482500a-e,Clothing,312.28,15,425
39f3ffa9-f,Clothing,365.44,20,373
bd577fc8-d,Books,209.3,5,468
acd7f9c1-7,Toys,484.65,50,210
3abe5b39-e,Clothing,217.91,10,401
a4248d87-7,Home & Kitchen,427.63,25,173
ba13da59-b,Books,390.58,5,403
73bd1e59-9,Clothing,90.01,30,289
63f3bf90-9,Home & Kitchen,388.41,25,282
72646c94-a,Books,496.31,25,286
819f0936-f,Home & Kitchen,170.91,10,428
5cc16227-8,Books,497.95,10,255
93d9b420-b,Beauty,208.23,50,404
84262d16-1,Electronics,37.82,5,294
7f56151a-9,Beauty,365.18,15,330
1a6e3dfa-a,Clothing,323.74,10,407
b6968744-f,Books,61.68,10,430
be9d0033-a,Beauty,177.76,10,286
57a18d6a-0,Electronics,132.78,0,465
562a51c3-c,Electronics,328.44,0,257
36e91c9a-3,Electronics,207.86,10,393
c30ec252-d,Beauty,494.21,10,198
49f5da4e-a,Beauty,356.61,20,351
693073b2-c,Beauty,308.57,10,429
b79c15f2-b,Clothing,457.38,20,164
dce0fa17-a,Beauty,376.51,15,444
c883cfbc-e,Electronics,174.27,0,255
8f95a763-9,Sports,89.61,20,384
c70d41ca-b,Home & Kitchen,457.48,30,247
de176f57-6,Sports,468.83,30,484
717ed3a6-d,Electronics,52.31,30,430
07874128-1,Sports,22.6,0,168
2d8a8589-1,Beauty,117.78,25,397
0e7a2269-1,Books,107.72,15,325
d593dcbf-e,Sports,362.7,50,209
f303f0e3-1,Home & Kitchen,210.86,10,355
1dfa2788-6,Books,341.41,10,289
03a1c4ff-3,Beauty,205.75,50,467
bcf95241-9,Sports,292.11,30,454
aa363a36-7,Toys,323.34,30,391
80478563-7,Books,168.56,0,289
e286045f-0,Electronics,477.51,30,453
4fd01d30-d,Beauty,455.09,20,356
896761ed-f,Books,80.01,15,484
bb0bd498-7,Electronics,387.62,50,230
f1bc8bc3-c,Beauty,243.65,0,186
cb47f33f-8,Clothing,437.91,5,390
0d67cfca-0,Sports,406.83,15,280
864a88f7-5,Home & Kitchen,259.15,0,355
d1eb1bae-e,Toys,232.96,50,184
7d98618f-2,Toys,42.38,15,299
576c73b7-4,Clothing,328.41,20,212
a2e789d0-4,Home & Kitchen,246.18,30,237
ea6832c8-6,Beauty,455.96,5,217
21560ace-1,Sports,331.06,20,397
8a46b2a2-c,Toys,399.06,5,416
e3b04091-f,Toys,364.43,50,172
66150296-4,Toys,275.78,30,256
65f9519c-3,Books,386.62,15,178
741436e6-7,Sports,468.72,30,261
869241b6-0,Home & Kitchen,78.92,25,465
3b9bc0ec-8,Home & Kitchen,430.85,20,386
c5d5857f-a,Toys,331.73,15,252
c1fcc06b-8,Sports,183.74,20,470
87ff490c-e,Clothing,396.57,20,247
5d86cb7e-c,Toys,377.73,0,176
e9c2c89a-2,Books,211.97,15,244
dea0d8ef-d,Clothing,210.56,20,201
1e824663-0,Beauty,76.11,50,404
f6f2dc31-9,Books,152.92,20,451
7aafb2cb-3,Home & Kitchen,373.51,5,415
5f579136-a,Clothing,379.29,5,419
182d97bc-c,Sports,185.28,30,460
456a22e6-5,Clothing,116.77,5,264
3cba2745-2,Clothing,392.84,25,322
793513ba-9,Beauty,310.58,20,415
1a0925e6-3,Clothing,166.25,0,454
